City,Population,SNOW,DATE
Corpus Christi ,322726,0,2011-09
Corpus Christi ,322726,0,2011-10
Corpus Christi ,322726,0,2011-11
Corpus Christi ,322726,0,2011-12
Corpus Christi ,322726,0,2012-01
Corpus Christi ,322726,0,2012-02
Corpus Christi ,322726,0,2012-03
Corpus Christi ,322726,0,2012-04
Corpus Christi ,322726,0,2012-05
Corpus Christi ,322726,0,2012-06
Corpus Christi ,322726,0,2012-07
Corpus Christi ,322726,0,2012-08
Corpus Christi ,322726,0,2012-09
Corpus Christi ,322726,0,2012-10
Corpus Christi ,322726,0,2012-11
Corpus Christi ,322726,0,2012-12
Corpus Christi ,322726,0,2013-01
Corpus Christi ,322726,0,2013-02
Corpus Christi ,322726,0,2013-03
Corpus Christi ,322726,0,2013-04
Corpus Christi ,322726,0,2013-05
Corpus Christi ,322726,0,2013-06
Corpus Christi ,322726,0,2013-07
Corpus Christi ,322726,0,2013-08
Corpus Christi ,322726,0,2013-09
Corpus Christi ,322726,0,2013-10
Corpus Christi ,322726,0,2013-11
Corpus Christi ,322726,0,2013-12
Corpus Christi ,322726,0,2014-01
Corpus Christi ,322726,0,2014-02
Corpus Christi ,322726,0,2014-03
Corpus Christi ,322726,0,2014-04
Corpus Christi ,322726,0,2014-05
Corpus Christi ,322726,0,2014-06
Corpus Christi ,322726,0,2014-07
Corpus Christi ,322726,0,2014-08
Corpus Christi ,322726,0,2014-09
Corpus Christi ,322726,0,2014-10
Corpus Christi ,322726,0,2014-11
Corpus Christi ,322726,0,2014-12
Corpus Christi ,322726,0,2015-01
Corpus Christi ,322726,0,2015-02
Corpus Christi ,322726,0,2015-03
Corpus Christi ,322726,0,2015-04
Corpus Christi ,322726,0,2015-05
Corpus Christi ,322726,0,2015-06
Corpus Christi ,322726,0,2015-07
Corpus Christi ,322726,0,2015-08
Corpus Christi ,322726,0,2015-09
Corpus Christi ,322726,0,2015-10
Corpus Christi ,322726,0,2015-11
Corpus Christi ,322726,0,2015-12
Corpus Christi ,322726,0,2016-01
Corpus Christi ,322726,0,2016-02
Corpus Christi ,322726,0,2016-03
Corpus Christi ,322726,0,2016-04
Corpus Christi ,322726,0,2016-05
Corpus Christi ,322726,0,2016-06
Corpus Christi ,322726,0,2016-07
Corpus Christi ,322726,0,2016-08
Corpus Christi ,322726,0,2016-09
Corpus Christi ,322726,0,2016-10
Corpus Christi ,322726,0,2016-11
Corpus Christi ,322726,0,2016-12
Corpus Christi ,322726,0,2017-01
Corpus Christi ,322726,0,2017-02
Corpus Christi ,322726,0,2017-03
Corpus Christi ,322726,0,2017-04
Corpus Christi ,322726,0,2017-05
Corpus Christi ,322726,0,2017-06
Corpus Christi ,322726,0,2017-07
Corpus Christi ,322726,0,2017-08
Corpus Christi ,322726,0,2017-09
Corpus Christi ,322726,0,2017-10
Corpus Christi ,322726,0,2017-11
Corpus Christi ,322726,1,2017-12
Corpus Christi ,322726,0,2018-01
Corpus Christi ,322726,0,2018-02
Corpus Christi ,322726,0,2018-03
Corpus Christi ,322726,0,2018-04
Corpus Christi ,322726,0,2018-05
Corpus Christi ,322726,0,2018-06
Corpus Christi ,322726,0,2018-07
Corpus Christi ,322726,0,2018-08
Corpus Christi ,322726,0,2018-09
Corpus Christi ,322726,0,2018-10
Corpus Christi ,322726,0,2018-11
Corpus Christi ,322726,0,2018-12
Corpus Christi ,322726,0,2019-01
Corpus Christi ,322726,0,2019-02
Corpus Christi ,322726,0,2019-03
Corpus Christi ,322726,0,2019-04
Corpus Christi ,322726,0,2019-05
Corpus Christi ,322726,0,2019-06
Corpus Christi ,322726,,2019-07
New York,8560072,,1950-01
New York,8560072,,1950-02
New York,8560072,,1950-03
New York,8560072,,1950-04
New York,8560072,,1950-05
New York,8560072,,1959-02
New York,8560072,,1959-03
New York,8560072,,1959-04
New York,8560072,,1959-05
New York,8560072,,1959-06
New York,8560072,,1959-07
New York,8560072,,1959-08
New York,8560072,,1959-09
New York,8560072,,1959-10
New York,8560072,,1959-11
New York,8560072,,1959-12
New York,8560072,,1960-01
New York,8560072,,1960-02
New York,8560072,,1960-03
New York,8560072,,1960-04
New York,8560072,,1960-05
New York,8560072,,1960-06
New York,8560072,,1960-07
New York,8560072,,1960-08
New York,8560072,,1960-09
New York,8560072,,1960-10
New York,8560072,,1960-11
New York,8560072,,1960-12
New York,8560072,,1961-01
New York,8560072,,1961-02
New York,8560072,,1961-03
New York,8560072,,1961-04
New York,8560072,,1961-05
New York,8560072,,1961-06
New York,8560072,,1961-07
New York,8560072,,1961-08
New York,8560072,,1961-09
New York,8560072,,1961-10
New York,8560072,,1961-11
New York,8560072,,1961-12
New York,8560072,,1962-01
New York,8560072,,1962-02
New York,8560072,,1962-03
New York,8560072,,1962-04
New York,8560072,,1962-05
New York,8560072,,1962-06
New York,8560072,,1962-07
New York,8560072,,1962-08
New York,8560072,,1962-09
New York,8560072,,1962-10
New York,8560072,,1962-11
New York,8560072,,1962-12
New York,8560072,,1963-01
New York,8560072,,1963-02
New York,8560072,,1963-03
New York,8560072,,1963-04
New York,8560072,,1963-05
New York,8560072,,1963-06
New York,8560072,,1963-07
New York,8560072,,1963-08
New York,8560072,,1963-09
New York,8560072,,1963-10
New York,8560072,,1963-11
New York,8560072,,1963-12
New York,8560072,,1964-01
New York,8560072,,1964-02
New York,8560072,,1964-03
New York,8560072,,1964-04
New York,8560072,,1964-05
New York,8560072,,1964-06
New York,8560072,,1964-07
New York,8560072,,1964-08
New York,8560072,,1964-09
New York,8560072,,1964-10
New York,8560072,,1964-11
New York,8560072,,1964-12
New York,8560072,,1965-01
New York,8560072,,1965-02
New York,8560072,,1965-03
New York,8560072,,1965-04
New York,8560072,,1965-05
New York,8560072,,1965-06
New York,8560072,,1965-07
New York,8560072,,1965-08
New York,8560072,,1965-09
New York,8560072,,1965-10
New York,8560072,,1965-11
New York,8560072,,1965-12
New York,8560072,,1966-01
New York,8560072,,1966-02
New York,8560072,,1966-03
New York,8560072,,1966-04
New York,8560072,,1966-05
New York,8560072,,1966-06
New York,8560072,,1966-07
New York,8560072,,1966-08
New York,8560072,,1966-09
New York,8560072,,1966-10
New York,8560072,,1966-11
New York,8560072,,1966-12
New York,8560072,,1967-01
New York,8560072,,1967-02
New York,8560072,,1967-03
New York,8560072,,1967-04
New York,8560072,,1967-05
New York,8560072,,1967-06
New York,8560072,,1967-07
New York,8560072,,1967-08
New York,8560072,,1967-09
New York,8560072,,1967-10
New York,8560072,,1967-11
New York,8560072,,1967-12
New York,8560072,,1968-01
New York,8560072,,1968-02
New York,8560072,,1968-03
New York,8560072,,1968-04
New York,8560072,,1968-05
New York,8560072,,1968-06
New York,8560072,,1968-07
New York,8560072,,1968-08
New York,8560072,,1968-09
New York,8560072,,1968-10
New York,8560072,,1968-11
New York,8560072,,1968-12
New York,8560072,,1969-01
New York,8560072,,1969-02
New York,8560072,,1969-03
New York,8560072,,1969-04
New York,8560072,,1969-05
New York,8560072,,1969-06
New York,8560072,,1969-07
New York,8560072,,1969-08
New York,8560072,,1969-09
New York,8560072,,1969-10
New York,8560072,,1969-11
New York,8560072,,1969-12
New York,8560072,,1970-01
New York,8560072,,1970-02
New York,8560072,,1970-03
New York,8560072,,1970-04
New York,8560072,,1970-05
New York,8560072,,1970-06
New York,8560072,,1970-07
New York,8560072,,1970-08
New York,8560072,,1970-09
New York,8560072,,1970-10
New York,8560072,,1970-11
New York,8560072,,1970-12
New York,8560072,,1971-01
New York,8560072,,1971-02
New York,8560072,,1971-03
New York,8560072,,1971-04
New York,8560072,,1971-05
New York,8560072,,1971-06
New York,8560072,,1971-07
New York,8560072,,1971-08
New York,8560072,,1971-09
New York,8560072,,1971-10
New York,8560072,,1971-11
New York,8560072,,1971-12
New York,8560072,,1972-01
New York,8560072,,1972-02
New York,8560072,,1972-03
New York,8560072,,1972-04
New York,8560072,,1972-05
New York,8560072,,1972-06
New York,8560072,,1972-07
New York,8560072,,1972-08
New York,8560072,,1972-09
New York,8560072,,1972-10
New York,8560072,,1972-11
New York,8560072,,1972-12
New York,8560072,,1973-01
New York,8560072,,1973-02
New York,8560072,,1973-03
New York,8560072,,1973-04
New York,8560072,,1973-05
New York,8560072,,1973-06
New York,8560072,,1973-07
New York,8560072,,1973-08
New York,8560072,,1973-09
New York,8560072,,1973-10
New York,8560072,,1973-11
New York,8560072,,1973-12
New York,8560072,,1974-01
New York,8560072,,1974-02
New York,8560072,,1974-03
New York,8560072,,1974-04
New York,8560072,,1974-05
New York,8560072,,1974-06
New York,8560072,,1974-07
New York,8560072,,1974-08
New York,8560072,,1974-09
New York,8560072,,1974-10
New York,8560072,,1974-11
New York,8560072,,1974-12
New York,8560072,,1975-01
New York,8560072,,1975-02
New York,8560072,,1975-03
New York,8560072,,1975-04
New York,8560072,,1975-05
New York,8560072,,1975-06
New York,8560072,,1975-07
New York,8560072,,1975-08
New York,8560072,,1975-09
New York,8560072,,1975-10
New York,8560072,,1975-11
New York,8560072,,1975-12
New York,8560072,,1976-01
New York,8560072,,1976-02
New York,8560072,,1976-03
New York,8560072,,1976-04
New York,8560072,,1976-05
New York,8560072,,1976-06
New York,8560072,,1976-07
New York,8560072,,1976-08
New York,8560072,,1976-09
New York,8560072,,1976-10
New York,8560072,,1976-11
New York,8560072,,1976-12
New York,8560072,,1977-01
New York,8560072,,1977-02
New York,8560072,,1977-03
New York,8560072,,1977-04
New York,8560072,,1977-05
New York,8560072,,1977-06
New York,8560072,,1977-07
New York,8560072,,1977-08
New York,8560072,,1977-09
New York,8560072,,1977-10
New York,8560072,,1977-11
New York,8560072,,1977-12
New York,8560072,,1978-01
New York,8560072,,1978-02
New York,8560072,,1978-03
New York,8560072,,1978-04
New York,8560072,,1978-05
New York,8560072,,1978-06
New York,8560072,,1978-07
New York,8560072,,1978-08
New York,8560072,,1978-09
New York,8560072,,1978-10
New York,8560072,,1978-11
New York,8560072,,1978-12
New York,8560072,,1979-01
New York,8560072,,1979-02
New York,8560072,,1979-03
New York,8560072,,1979-04
New York,8560072,,1979-05
New York,8560072,,1979-06
New York,8560072,,1979-07
New York,8560072,,1979-08
New York,8560072,,1979-09
New York,8560072,,1979-10
New York,8560072,,1979-11
New York,8560072,,1979-12
New York,8560072,,1980-01
New York,8560072,,1980-02
New York,8560072,,1980-03
New York,8560072,,1980-04
New York,8560072,,1980-05
New York,8560072,,1980-06
New York,8560072,,1980-07
New York,8560072,,1980-08
New York,8560072,,1980-09
New York,8560072,,1980-10
New York,8560072,,1980-11
New York,8560072,,1980-12
New York,8560072,,1981-01
New York,8560072,,1981-02
New York,8560072,,1981-03
New York,8560072,,1981-04
New York,8560072,,1981-05
New York,8560072,,1981-06
New York,8560072,,1981-07
New York,8560072,,1981-08
New York,8560072,,1981-09
New York,8560072,,1981-10
New York,8560072,,1981-11
New York,8560072,,1981-12
New York,8560072,,1982-01
New York,8560072,,1982-02
New York,8560072,,1982-03
New York,8560072,,1982-04
New York,8560072,,1982-05
New York,8560072,,1982-06
New York,8560072,,1982-07
New York,8560072,,1982-08
New York,8560072,,1982-09
New York,8560072,,1982-10
New York,8560072,,1982-11
New York,8560072,,1982-12
New York,8560072,,1983-01
New York,8560072,,1983-02
New York,8560072,,1983-03
New York,8560072,,1983-04
New York,8560072,,1983-05
New York,8560072,,1983-06
New York,8560072,,1983-07
New York,8560072,,1983-08
New York,8560072,,1983-09
New York,8560072,,1983-10
New York,8560072,,1983-11
New York,8560072,,1983-12
New York,8560072,,1984-01
New York,8560072,,1984-02
New York,8560072,,1984-03
New York,8560072,,1984-04
New York,8560072,,1984-05
New York,8560072,,1984-06
New York,8560072,,1984-07
New York,8560072,,1984-08
New York,8560072,,1984-09
New York,8560072,,1984-10
New York,8560072,,1984-11
New York,8560072,,1984-12
New York,8560072,,1985-01
New York,8560072,,1985-02
New York,8560072,,1985-03
New York,8560072,,1985-04
New York,8560072,,1985-05
New York,8560072,,1985-06
New York,8560072,,1985-07
New York,8560072,,1985-08
New York,8560072,,1985-09
New York,8560072,,1985-10
New York,8560072,,1985-11
New York,8560072,,1985-12
New York,8560072,,1986-01
New York,8560072,,1986-02
New York,8560072,,1986-03
New York,8560072,,1986-04
New York,8560072,,1986-05
New York,8560072,,1986-06
New York,8560072,,1986-07
New York,8560072,,1986-08
New York,8560072,,1986-09
New York,8560072,,1986-10
New York,8560072,,1986-11
New York,8560072,,1986-12
New York,8560072,,1987-01
New York,8560072,,1987-02
New York,8560072,,1987-03
New York,8560072,,1987-04
New York,8560072,,1987-05
New York,8560072,,1987-06
New York,8560072,,1987-07
New York,8560072,,1987-08
New York,8560072,,1987-09
New York,8560072,,1987-10
New York,8560072,,1987-11
New York,8560072,,1987-12
New York,8560072,,1988-01
New York,8560072,,1988-02
New York,8560072,,1988-03
New York,8560072,,1988-04
New York,8560072,,1988-05
New York,8560072,,1988-06
New York,8560072,,1988-07
New York,8560072,,1988-08
New York,8560072,,1988-09
New York,8560072,,1988-10
New York,8560072,,1988-11
New York,8560072,,1988-12
New York,8560072,,1989-01
New York,8560072,,1989-02
New York,8560072,,1989-03
New York,8560072,,1989-04
New York,8560072,,1989-05
New York,8560072,,1989-06
New York,8560072,,1989-07
New York,8560072,,1989-08
New York,8560072,,1989-09
New York,8560072,,1989-10
New York,8560072,,1989-11
New York,8560072,,1989-12
New York,8560072,,1990-01
New York,8560072,,1990-02
New York,8560072,,1990-03
New York,8560072,,1990-04
New York,8560072,,1990-05
New York,8560072,,1990-06
New York,8560072,,1990-07
New York,8560072,,1990-08
New York,8560072,,1990-09
New York,8560072,,1990-10
New York,8560072,,1990-11
New York,8560072,,1990-12
New York,8560072,,1991-01
New York,8560072,,1991-02
New York,8560072,,1991-03
New York,8560072,,1991-04
New York,8560072,,1991-05
New York,8560072,,1991-06
New York,8560072,,1991-07
New York,8560072,,1991-08
New York,8560072,,1991-09
New York,8560072,,1991-10
New York,8560072,,1991-11
New York,8560072,,1991-12
New York,8560072,,1992-01
New York,8560072,,1992-02
New York,8560072,,1992-03
New York,8560072,,1992-04
New York,8560072,,1992-05
New York,8560072,,1992-06
New York,8560072,,1992-07
New York,8560072,,1992-08
New York,8560072,,1992-09
New York,8560072,,1992-10
New York,8560072,,1992-11
New York,8560072,,1992-12
New York,8560072,,1993-01
New York,8560072,,1993-02
New York,8560072,,1993-03
New York,8560072,,1993-04
New York,8560072,,1993-05
New York,8560072,,1993-06
New York,8560072,,1993-07
New York,8560072,,1993-08
New York,8560072,,1993-09
New York,8560072,,1993-10
New York,8560072,,1993-11
New York,8560072,,1993-12
New York,8560072,,1994-01
New York,8560072,,1994-02
New York,8560072,,1994-03
New York,8560072,,1994-04
New York,8560072,,1994-05
New York,8560072,,1994-06
New York,8560072,,1994-07
New York,8560072,,1994-08
New York,8560072,,1994-09
New York,8560072,,1994-10
New York,8560072,,1994-11
New York,8560072,,1994-12
New York,8560072,,1995-01
New York,8560072,,1995-02
New York,8560072,,1995-03
New York,8560072,,1995-04
New York,8560072,,1995-05
New York,8560072,,1995-06
New York,8560072,,1995-07
New York,8560072,,1995-08
New York,8560072,,1995-09
New York,8560072,,1995-10
New York,8560072,,1995-11
New York,8560072,,1995-12
New York,8560072,,1996-01
New York,8560072,,1996-02
New York,8560072,,1996-03
New York,8560072,,1996-04
New York,8560072,,1996-05
New York,8560072,,1996-06
New York,8560072,,1996-07
New York,8560072,,1996-08
New York,8560072,,1996-09
New York,8560072,,1996-10
New York,8560072,,1996-11
New York,8560072,,1996-12
New York,8560072,,1997-01
New York,8560072,,1997-02
New York,8560072,,1997-03
New York,8560072,,1997-04
New York,8560072,,1997-05
New York,8560072,,1997-06
New York,8560072,,1997-07
New York,8560072,,1997-08
New York,8560072,,1997-09
New York,8560072,,1997-10
New York,8560072,,1997-11
New York,8560072,,1997-12
New York,8560072,,1998-01
New York,8560072,,1998-02
New York,8560072,,1998-03
New York,8560072,,1998-04
New York,8560072,,1998-05
New York,8560072,,1998-06
New York,8560072,,1998-07
New York,8560072,,1998-08
New York,8560072,,1998-09
New York,8560072,,1998-10
New York,8560072,,1998-11
New York,8560072,,1998-12
New York,8560072,,1999-01
New York,8560072,,1999-02
New York,8560072,,1999-03
New York,8560072,,1999-04
New York,8560072,,1999-05
New York,8560072,,1999-06
New York,8560072,,1999-07
New York,8560072,,1999-08
New York,8560072,,1999-09
New York,8560072,,1999-10
New York,8560072,,1999-11
New York,8560072,,1999-12
New York,8560072,,2000-01
New York,8560072,,2000-02
New York,8560072,,2000-03
New York,8560072,,2000-04
New York,8560072,,2000-05
New York,8560072,,2000-06
New York,8560072,,2000-07
New York,8560072,,2000-08
New York,8560072,,2000-09
New York,8560072,,2000-10
New York,8560072,,2000-11
New York,8560072,,2000-12
New York,8560072,,2001-01
New York,8560072,,2001-02
New York,8560072,,2001-03
New York,8560072,,2001-04
New York,8560072,,2001-05
New York,8560072,,2001-06
New York,8560072,,2001-07
New York,8560072,,2001-08
New York,8560072,,2001-09
New York,8560072,,2001-10
New York,8560072,,2001-11
New York,8560072,,2001-12
New York,8560072,,2002-01
New York,8560072,,2002-02
New York,8560072,,2002-03
New York,8560072,,2002-04
New York,8560072,,2002-05
New York,8560072,,2002-06
New York,8560072,,2002-07
New York,8560072,,2002-08
New York,8560072,,2002-09
New York,8560072,,2002-10
New York,8560072,,2002-11
New York,8560072,,2002-12
New York,8560072,,2003-01
New York,8560072,,2003-02
New York,8560072,,2003-03
New York,8560072,,2003-04
New York,8560072,,2003-05
New York,8560072,,2003-06
New York,8560072,,2003-07
New York,8560072,,2003-08
New York,8560072,,2003-09
New York,8560072,,2003-10
New York,8560072,,2003-11
New York,8560072,,2003-12
New York,8560072,,2004-01
New York,8560072,,2004-02
New York,8560072,,2004-03
New York,8560072,,2004-04
New York,8560072,,2004-05
New York,8560072,,2004-06
New York,8560072,,2004-07
New York,8560072,,2004-08
New York,8560072,,2004-09
New York,8560072,,2004-10
New York,8560072,,2004-11
New York,8560072,,2004-12
New York,8560072,,2005-01
New York,8560072,,2005-02
New York,8560072,,2005-03
New York,8560072,,2005-04
New York,8560072,,2005-05
New York,8560072,,2005-06
New York,8560072,,2005-07
New York,8560072,,2005-08
New York,8560072,,2005-09
New York,8560072,,2005-10
New York,8560072,,2005-11
New York,8560072,,2005-12
New York,8560072,,2006-01
New York,8560072,,2006-02
New York,8560072,,2006-03
New York,8560072,,2006-04
New York,8560072,,2006-05
New York,8560072,,2006-06
New York,8560072,,2006-07
New York,8560072,,2006-08
New York,8560072,,2006-09
New York,8560072,,2006-10
New York,8560072,,2006-11
New York,8560072,,2006-12
New York,8560072,,2007-01
New York,8560072,,2007-02
New York,8560072,,2007-03
New York,8560072,,2007-04
New York,8560072,,2007-05
New York,8560072,,2007-06
New York,8560072,,2007-07
New York,8560072,,2007-08
New York,8560072,,2007-09
New York,8560072,,2007-10
New York,8560072,,2007-11
New York,8560072,,2007-12
New York,8560072,,2008-01
New York,8560072,,2008-02
New York,8560072,,2008-03
New York,8560072,,2008-04
New York,8560072,,2008-05
New York,8560072,,2008-06
New York,8560072,,2008-07
New York,8560072,,2008-08
New York,8560072,,2008-09
New York,8560072,,2008-10
New York,8560072,,2008-11
New York,8560072,,2008-12
New York,8560072,,2009-01
New York,8560072,,2009-02
New York,8560072,,2009-03
New York,8560072,,2009-04
New York,8560072,,2009-05
New York,8560072,,2009-06
New York,8560072,,2009-07
New York,8560072,,2009-08
New York,8560072,,2009-09
New York,8560072,,2009-10
New York,8560072,,2009-11
New York,8560072,,2009-12
New York,8560072,,2010-01
New York,8560072,,2010-02
New York,8560072,,2010-03
New York,8560072,,2010-04
New York,8560072,,2010-05
New York,8560072,,2010-06
New York,8560072,,2010-07
New York,8560072,,2010-08
New York,8560072,,2010-09
New York,8560072,,2010-10
New York,8560072,,2010-11
New York,8560072,,2010-12
New York,8560072,,2011-01
New York,8560072,,2011-02
New York,8560072,,2011-03
New York,8560072,,2011-04
New York,8560072,,2011-05
New York,8560072,,2011-06
New York,8560072,,2011-07
New York,8560072,,2011-08
New York,8560072,,2011-09
New York,8560072,,2011-10
New York,8560072,,2011-11
New York,8560072,,2011-12
New York,8560072,,2012-01
New York,8560072,,2012-02
New York,8560072,,2012-03
New York,8560072,,2012-04
New York,8560072,,2012-05
New York,8560072,,2012-06
New York,8560072,,2012-07
New York,8560072,,2012-08
New York,8560072,,2012-09
New York,8560072,,2012-10
New York,8560072,,2012-11
New York,8560072,,2012-12
New York,8560072,,2013-01
New York,8560072,,2013-02
New York,8560072,,2013-03
New York,8560072,,2013-04
New York,8560072,,2013-05
New York,8560072,,2013-06
New York,8560072,,2013-07
New York,8560072,,2013-08
New York,8560072,,2013-09
New York,8560072,,2013-10
New York,8560072,,2013-11
New York,8560072,,2013-12
New York,8560072,,2014-01
New York,8560072,,2014-02
New York,8560072,,2014-03
New York,8560072,,2014-04
New York,8560072,,2014-05
New York,8560072,,2014-06
New York,8560072,,2014-07
New York,8560072,,2014-08
New York,8560072,,2014-09
New York,8560072,,2014-10
